constituency_code,constituency_name,region_name,winning_party,eligible_voters,valid_votes,conservative_votes,labour_votes,libdem_votes,conservative_vote_share,labour_vote_share,libdem_vote_share,aged_15_years_and_under,aged_16_to_24_years,aged_25_to_34_years,aged_35_to_49_years,aged_50_years_and_over,eco_not_applicable,eco_active_employed,eco_active_unemployed,eco_inactive,eth_asian,eth_black,eth_mixed,eth_white,eth_other,pop_50plus_40percent,pop_white_90percent
E14001247,Glastonbury and Somerton,South West,LD,73268,47642,13753,3111,20364,0.28867385919986566,0.06529952562864699,0.4274379748961001,0.16317987082182545,0.0900332731661701,0.10084161537959681,0.1579170563034165,0.48802818432899114,0.1631851940454313,0.4635886171612496,0.017691897828474495,0.35553429096484457,0.008873133760316648,0.003827626327979731,0.011787349260028489,0.9725868012135316,0.0029250894381436013,yes,yes
E14001248,Gloucester,South West,Lab,79475,45692,13041,16472,4759,0.2854110128687735,0.36050074411275496,0.1041539000262628,0.1950006442468754,0.11257999398702916,0.1449727268822746,0.1957823304556973,0.3516643044281235,0.1950006442468754,0.49405145385044885,0.026414121891508827,0.28453378001116697,0.06605677962461882,0.03960829789975519,0.03981445689988403,0.8419275866512047,0.012592878924537216,no,no
E14001249,Godalming and Ash,South East,Con,75816,54696,23293,2748,22402,0.42586295158695336,0.050241333918385256,0.40957291209594854,0.1880804311774461,0.0839759535655058,0.10082918739635158,0.19991708126036484,0.42719734660033165,0.1880804311774461,0.48742744610281924,0.01782752902155887,0.3066645936981758,0.025932835820895523,0.007234660033167496,0.022025290215588723,0.9380907960199005,0.006716417910447761,yes,yes
E14001250,Goole and Pocklington,Yorkshire and The Humber,Con,79925,49742,18981,15409,3380,0.38158899923605805,0.3097784568372804,0.06795062522616702,0.16941317550578314,0.08259835209469653,0.11051796835712352,0.1842675331708638,0.453202970871533,0.16941317550578314,0.48577424471006925,0.01844222660632084,0.32637035317782676,0.012359289776024138,0.0025337511121426635,0.010376774592859078,0.9707748249584155,0.003955359560558586,yes,yes
E14001251,Gorton and Denton,North West,Lab,76524,36560,2888,18555,1399,0.07899343544857768,0.5075218818380745,0.03826586433260394,0.23809691350966233,0.1121832367247491,0.14274907862678007,0.2101434615486107,0.2968273095901978,0.2380948192453162,0.40349195179875097,0.03805963585187792,0.32035359310405487,0.2660439096474562,0.09148722820350433,0.042088874815283936,0.5655654070790233,0.03481458025473225,no,no
E14001252,Gosport,South East,Con,73261,44277,17830,11776,4039,0.40269214264742414,0.265962011879757,0.09122117577975021,0.17348083515113744,0.09323776877531942,0.11658876077698141,0.1745819050586891,0.4421107302378727,0.17348083515113744,0.46498389944946505,0.023548353588864653,0.33798691181053286,0.013482912641529033,0.011166510854887296,0.014511270385374468,0.955676742495066,0.005162563623143243,yes,yes
W07000097,Gower,Wales,Lab,76123,47229,8913,20480,2593,0.18871879565521185,0.43363187871858394,0.054902708081898836,0.16838070306656694,0.0927345632843015,0.10299800548491649,0.17681583977395496,0.4590708883902601,0.16838070306656694,0.4415253885149173,0.02098396077453669,0.36910994764397903,0.020994348873930025,0.0041448516579406635,0.011821657109615224,0.9571594781018865,0.005879664256627608,yes,yes
E14001253,Grantham and Bourne,East Midlands,Con,73285,46125,16770,12274,2027,0.36357723577235773,0.2661029810298103,0.04394579945799458,0.1784800267052409,0.08355503403906653,0.111120102774715,0.17874303286565443,0.44810180361532315,0.1784800267052409,0.4708214896264301,0.02191043628675764,0.32878804738157136,0.019715146978494406,0.006534625422322928,0.01289728701774262,0.955946913755083,0.004906026826356997,yes,yes
E14001254,Gravesham,South East,Lab,73094,43232,13911,16623,1534,0.3217755366395263,0.38450684678016284,0.03548297557364915,0.20903452727289734,0.0969495140363514,0.13234675073198568,0.1991562286601622,0.3625129792986034,0.20903452727289734,0.46548675877681217,0.030411315142047316,0.2950673988082431,0.11224508886810103,0.06503274087932648,0.026454630495790457,0.7660523854069223,0.03021515434985968,no,no
E14001255,Great Grimsby and Cleethorpes,Yorkshire and The Humber,Lab,76157,36619,8269,15336,1036,0.2258117370763811,0.4187989841339195,0.02829132417597422,0.19771392402706803,0.0972606182457904,0.13570318244859586,0.17537441940558302,0.39394785587296266,0.19771576439049818,0.4277031052200462,0.030754337627522527,0.3438267927619331,0.0148371543194363,0.005808271201586105,0.010983589772230134,0.9609617156739549,0.007409269032792531,no,yes
E14001256,Great Yarmouth,East of England,Other,73317,40748,10034,12959,1102,0.24624521448905468,0.3180278786688917,0.027044272111514677,0.17071679197994988,0.0912280701754386,0.11722305764411027,0.1692731829573935,0.45155889724310777,0.17071165779475303,0.41242869888624906,0.033442603229978045,0.3834170400890199,0.01940891045434495,0.011057865821871115,0.01578979027148414,0.9459838793760276,0.007759554076272206,yes,yes
E14001257,Greenwich and Woolwich,London,Lab,73073,42719,4863,23999,3865,0.11383693438516819,0.5617874950256326,0.09047496430159882,0.18815716657443277,0.10922480950151121,0.2320463156102337,0.24761823677152953,0.22295347154229278,0.1881587685391728,0.540398794421646,0.043719243278219556,0.22772319376096173,0.13850908409814572,0.19993529602070528,0.06766674045190621,0.5530657767031619,0.040823102726080814,no,no
E14001258,Guildford,South East,LD,70662,48294,14508,3931,22937,0.3004099888184868,0.08139727502381248,0.47494512775914194,0.16668632539120862,0.17666312809624912,0.12109774317842259,0.19057167570967995,0.3449811276244397,0.16668632539120862,0.47502359046945036,0.02810214673271998,0.33018793740662106,0.08117910711828422,0.01640488313118009,0.03456918752088699,0.8450038333759264,0.022842988853722306,no,no
E14001259,Hackney North and Stoke Newington,London,Lab,77812,40959,3457,24355,1562,0.08440147464537709,0.5946190092531556,0.03813569667228204,0.22528124677469294,0.11481233013382874,0.20906010252176008,0.21846079746791894,0.2323855231017993,0.22528124677469294,0.48942099287852203,0.03995940413527368,0.24533835621151134,0.10283999036708294,0.19345821722227957,0.061882891251247116,0.5516479168816871,0.09017098427770323,no,no
E14001260,Hackney South and Shoreditch,London,Lab,78277,41701,2076,24724,1996,0.049782978825447834,0.5928874607323565,0.04786455960288722,0.16007000897323134,0.11818012207148378,0.27394120312375064,0.22379772026617625,0.224010945565358,0.16007000897323134,0.5424895830556963,0.04881082473768846,0.24862958323338397,0.1065396814115264,0.23655149743689977,0.07251308202809194,0.5045087465240452,0.07988699259943674,no,no
E14001261,Halesowen,West Midlands,Lab,68549,38578,10659,15023,2261,0.2762973715589196,0.3894188397532272,0.05860853336098294,0.1931346781088698,0.09539039657156127,0.13257755681518307,0.18653746688199965,0.3923599016223862,0.1931346781088698,0.4498981390586571,0.029428839840822486,0.3275383429916506,0.09232734143277847,0.02444610983860923,0.0329959150930451,0.8238634564434921,0.02636717719207507,no,no
E14001262,Halifax,Yorkshire and The Humber,Lab,77516,40214,7866,14135,2359,0.19560352116178445,0.35149450440145225,0.058661162779131644,0.20918538072575849,0.09956870910172516,0.13265913146936348,0.19274241522903035,0.3658443634741225,0.20918538072575849,0.42878123140987506,0.029920806067816774,0.3321125817965497,0.1809469809637121,0.0089418500892326,0.02006803985722784,0.7786380874479476,0.011405041641879833,no,no
E14001263,Hamble Valley,South East,Con,79478,54004,19671,8753,14869,0.36425079623731577,0.1620805866232131,0.27533145692911637,0.18877600859626845,0.08566962977434796,0.1209534043176712,0.19559441242551528,0.40900654488619714,0.18877600859626845,0.5120054703526423,0.018667578392107063,0.2805509426589821,0.022095453923847853,0.007023267626545803,0.01714302459608885,0.9492253892589916,0.004512864594525954,yes,yes
E14001264,Hammersmith and Chiswick,London,Lab,75860,46021,8783,24073,4292,0.1908476565046392,0.5230872862388909,0.09326177179983051,0.1619275408453855,0.11084822465607282,0.20501415285078853,0.22895785117567602,0.29325223047207716,0.16192336149491543,0.5297331245590791,0.04013455615396528,0.2682089577920402,0.10998881528004818,0.1121483265938226,0.06974103071496171,0.6334853308096017,0.07463649660156586,no,no
E14001265,Hampstead and Highgate,London,Lab,80029,48550,8462,23432,6181,0.17429454170957775,0.48263645726055615,0.12731204943357363,0.16598220396988364,0.09757871321013005,0.20135181382614648,0.2346167008898015,0.3004705681040383,0.16598220396988364,0.5285249828884325,0.03498459958932238,0.2705082135523614,0.13738139443355948,0.06985001582833529,0.06561486665697003,0.6549850700296889,0.07216865305144637,no,no
E14001266,"Harborough, Oadby and Wigston",East Midlands,Con,77075,50386,18614,16236,4732,0.369428015718652,0.32223236613344974,0.09391497638232843,0.17954204796465761,0.10002169454086463,0.11323564215840959,0.1879141685074156,0.41928644682865257,0.17954204796465761,0.46609734932155256,0.021369122751656675,0.3329914799621332,0.1815142789523509,0.015629930577469232,0.028035263490059956,0.7529682076364784,0.021852319343641527,yes,no
E14001267,Harlow,East of England,Lab,74683,43357,13809,16313,1350,0.3184952833452499,0.37624835666674356,0.031136840648568857,0.2084323254139669,0.0943394528437725,0.14386249100071993,0.20474262059035278,0.3486231101511879,0.2084323254139669,0.4945374370050396,0.02880669546436285,0.2682235421166307,0.052843772498200145,0.05433765298776098,0.031047516198704102,0.8444204463642908,0.017350611951043916,no,no
E14001268,Harpenden and Berkhamsted,East of England,LD,72242,54336,16574,4061,27282,0.30502797408716137,0.07473866313309777,0.5020980565371025,0.21247411736265123,0.07833636392301951,0.08428542899486026,0.21332548533229628,0.4115786043871727,0.21247188413108828,0.4784427487334721,0.018225389417922684,0.290859977717517,0.03208921495464626,0.011078294321060321,0.031164271975278796,0.9174067962287552,0.008261422520259404,yes,yes
E14001269,Harrogate and Knaresborough,Yorkshire and The Humber,LD,77955,52064,15738,4153,23976,0.3022818070067609,0.07976720958819913,0.4605101413644745,0.16785594275661678,0.08996659484888617,0.10998991915558103,0.19107153446265146,0.44111600877626456,0.16785760172364378,0.4920785522973681,0.01749340291161384,0.3225704430673743,0.02065584787808108,0.0066316143187523475,0.01821470221976241,0.948498744836038,0.005999090747366132,yes,yes
E14001270,Harrow East,London,Con,76513,47777,25466,13786,1511,0.5330179793624548,0.28854888335391504,0.03162609623877598,0.18659927138715376,0.10645185830086132,0.15103924535319127,0.21155975555123535,0.3443498694075583,0.18659927138715376,0.47991243121708776,0.03172255234263399,0.3017657450531245,0.465061238979942,0.06794188002400534,0.029068440582552174,0.3648642937442417,0.0730641466692588,no,no
E14001271,Harrow West,London,Lab,79902,45241,13191,19833,2404,0.29157180433677415,0.438385535244579,0.05313764063570655,0.20459357262309802,0.10722729781607586,0.16318880934531704,0.23383064084292388,0.2911596793725852,0.20459357262309802,0.4822921729674512,0.03662665689077084,0.2764875975186799,0.44634927957689047,0.08737344196660268,0.044634104146243005,0.34237603697265767,0.07926713733760617,no,no
E14001272,Hartlepool,North East,Lab,71437,35511,7767,16414,572,0.21872095970262737,0.4622229731632452,0.016107684942693812,0.19116723342502545,0.09878923086919794,0.12323203881392276,0.17268080313630357,0.4141306937555503,0.19116723342502545,0.40881327297537307,0.032510992224219715,0.36750850137538177,0.01731681431263402,0.004819251012584201,0.007266780740323594,0.9645866273906734,0.006010526543784791,yes,yes
E14001273,Harwich and North Essex,East of England,Con,76296,48043,16522,15360,3561,0.34390025602064817,0.3197135899090398,0.07412109984805279,0.16647639239990214,0.1074573921552638,0.10279907037429667,0.1717157302454538,0.4515514148250836,0.1664713017419756,0.44799045939637333,0.024524243937741445,0.3610139949239096,0.01936720215281742,0.015320476229307673,0.019285656038489765,0.9393908505259725,0.006635815053412705,yes,yes
E14001274,Hastings and Rye,South East,Lab,75939,45990,10481,19134,2586,0.2278973689932594,0.4160469667318982,0.05622961513372472,0.17230983523665055,0.08753351078546419,0.11842544625394735,0.18067679861091235,0.44105440911302557,0.17230983523665055,0.44345859927301867,0.03063434366562676,0.353597221824704,0.02545388629707013,0.012746024022820726,0.027075760611351214,0.921091044391654,0.013633284677103905,yes,yes
E14001275,Havant,South East,Con,72323,42186,12986,12894,3275,0.3078272412648746,0.3056464229839283,0.07763238989238136,0.17649597389611074,0.08791116257039103,0.11465712330929952,0.1682858796905426,0.45264986053365613,0.17649597389611074,0.44943950318404297,0.02475659175832851,0.3493079311615178,0.017146826942307083,0.006399797901118912,0.014620590928707515,0.9577487026725472,0.004084081555319306,yes,yes
E14001276,Hayes and Harlington,London,Lab,74405,38315,8374,20405,1316,0.21855670103092784,0.5325590499804255,0.034346861542476834,0.22911639755385552,0.11315395995348211,0.1572351922027167,0.23378400829094245,0.2667104419990032,0.22912183544303796,0.4478955696202532,0.0446993670886076,0.2782832278481013,0.44466859701587,0.1101564848657458,0.038630717868388155,0.3204221452192212,0.08612205503077483,no,no
E14001277,Hazel Grove,North West,LD,72846,45998,9011,10828,17328,0.19589982173137963,0.2354015391973564,0.37671203095786776,0.17840127051349922,0.0810481736368449,0.11461090524086819,0.1858973001588142,0.44004235044997353,0.17840127051349922,0.4648491265219693,0.02196929592376919,0.3347803070407623,0.02541026998411858,0.005929062996294336,0.018327157226045526,0.9441926945473795,0.00614081524616199,yes,yes
E14001278,Hemel Hempstead,East of England,Lab,71035,44108,11987,16844,5096,0.27176475922735105,0.38188083794323024,0.11553459689852182,0.20517735439900867,0.08884177509293681,0.14731451363073111,0.21338677199504338,0.34527958488228006,0.20517338186605744,0.5001936145907956,0.02520861972158222,0.2694243838215648,0.07550147149938043,0.038810796158612146,0.03743610594795539,0.833856102850062,0.014395523543990086,no,no
E14001279,Hendon,London,Lab,74865,41256,15840,15855,1966,0.38394415357766143,0.3843077370564282,0.0476536746170254,0.20791178897820706,0.11545985267597884,0.1728459210807837,0.22952134975700705,0.27426108750802336,0.20791178897820706,0.4800791637375065,0.03918452180823425,0.2728245254760522,0.2382458794672535,0.11057622508004188,0.04962978245420994,0.4967104509089242,0.10483766208957049,no,no
E14001280,Henley and Thame,South East,LD,73749,53157,17637,3574,23904,0.3317907331113494,0.06723479504110465,0.44968677690614595,0.17871880217137937,0.08153172544860823,0.09912955826919645,0.18931320152458553,0.45130671258623045,0.17871880217137937,0.4930228162832453,0.01775533132435242,0.3105030502210229,0.02179779292096725,0.006950933966127322,0.022753283843803485,0.9412005585946933,0.007297430674408593,yes,yes
E14001281,Hereford and South Herefordshire,West Midlands,Con,72203,45572,14871,13592,5325,0.32631879224084964,0.298253313438076,0.11684806460107083,0.16916108704214258,0.08756037395576377,0.11854024584896665,0.17678945295495532,0.44794884019817166,0.16916108704214258,0.482431956219813,0.020874359984245767,0.32753259675379864,0.014997616135652246,0.003907464604796749,0.011691299931593457,0.9626666113886528,0.0067370079393047405,yes,yes
E14001282,Herne Bay and Sandwich,South East,Con,77869,48827,17243,14744,2709,0.3531447764556495,0.30196407725233987,0.05548159829602474,0.16125806744841378,0.08414386570917795,0.10130392186568898,0.16536880485612418,0.4879253401205951,0.16125806744841378,0.43280913856316094,0.02321001121110202,0.3827227827773233,0.01742318647354706,0.005817829222471365,0.017130274932832354,0.9533260610468053,0.006302648324343979,yes,yes
E14001283,Hertford and Stortford,East of England,Lab,78915,54009,16060,20808,4167,0.29735784776611307,0.38526912181303113,0.07715380769871688,0.19489304534574595,0.08701123000217599,0.13221506352945628,0.21420259415888512,0.3716780669637367,0.19489304534574595,0.5173464271185158,0.02181666808579078,0.2659438594499475,0.032772306265906014,0.015667130247211423,0.031646467800073796,0.9089679183341375,0.010946177352671265,no,yes
E14001284,Hertsmere,East of England,Con,73465,48007,21451,13459,3710,0.44683067052721476,0.2803549482367155,0.07728039660882788,0.1981814404955244,0.09394002341655021,0.11593080787098237,0.21034293915473806,0.3816047890622049,0.1981814404955244,0.4863655247951052,0.02536163462627941,0.290091400083091,0.09648940589945991,0.04771122105978774,0.036843297956717154,0.7796106054311289,0.0393454696529063,no,no
